taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.INT,rab.win.OR,diff.btw,diff.win,effect,overlap,Size,Color,Taxon,Confidence,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Node
3159ff026d1c94a57b52ecd3b602c281,0.000603085782833393,0.0143831045638685,0,0,4.20613113876693,-0.451771914944875,6.94813226749002,7.3112798370839,2.47622448818453,2.87442112655384,0.000137056276785441,2.87442112655384,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae,0.9967489,,,,,,,,3159ff026d1c94a57b52ecd3b602c281
31fa367fabc43ced257a837465d69e29,7.27995116785417e-05,0.00260224800963982,0,0,5.35267517242148,-0.504537181269042,9.39123067287629,9.74448488780088,2.89707419904787,3.37132618087859,0.000137056276785441,3.37132618087859,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9975231,,,,,,,,31fa367fabc43ced257a837465d69e29
36b3244cc65bb70cc8c03d6224e14f79,0.00622089196895016,0.0932841736274343,0.00266608391608397,0.0580533988821825,2.15278865436679,-0.304780474365947,6.32422064557597,6.36424057983936,3.56067491536656,1.6761642120623,0.078125465510828,1.6761642120623,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998987,,,,,,,,36b3244cc65bb70cc8c03d6224e14f79
3d5072d6bbc2d2c600817aff9be7790a,0.00029948758261626,0.0083374925524817,0,0,4.60597731971102,-0.350448600119925,7.25900180821679,7.63026751742508,2.70446751902214,2.86572505264447,0.000137056276785441,2.86572505264447,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,0.9996750,,,,,,,,3d5072d6bbc2d2c600817aff9be7790a
3e774ba8b1258df49c79275aea4886a3,0.00015698640392219,0.00518037197612177,0,0,6.22019976062084,0.0342072212897957,9.45966156502446,9.21945850350967,3.156883514146,2.85586593188945,0.000137056276785441,2.85586593188945,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9978419,,,,,,,,3e774ba8b1258df49c79275aea4886a3
424fee1e5e93b1d97dd83dff9993171d,0.000247460136093678,0.00712282758651647,0,0,5.3137960019159,-0.50790033806306,7.92980225619136,8.63192550247301,2.71781222884499,3.13965194320148,0.000137056276785441,3.13965194320148,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999608,,,,,,,,424fee1e5e93b1d97dd83dff9993171d
450a2f8ce5c8538010500d72e535c730,0.000249513934420695,0.00727000483155889,4.0064102564118e-05,0.00128316096468808,2.8604421181885,-0.413453662439062,7.7635221593735,8.02913678925295,3.81566474609866,2.15218763568352,0.0078175341348832,2.15218763568352,red,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002;s__,0.9118495,,,,,,,,450a2f8ce5c8538010500d72e535c730
513fb90f984a894c06aeef11af42624d,0.00028765927300594,0.00766152893778418,0,0,5.34926197160427,-0.4155200381492,7.77887364532151,8.36714384362875,2.65350185039203,3.25661496233523,0.000137056276785441,3.25661496233523,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,0.9986128,,,,,,,,513fb90f984a894c06aeef11af42624d
517805458d36fa16e29a4a62be4c760e,2.42586883638218e-05,0.00112051659530336,0,0,7.30117421176192,-0.602085906206145,11.5785290174953,12.3300031560248,2.69652021886578,4.86553721095543,0.000137056276785441,4.86553721095543,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9995138,,,,,,,,517805458d36fa16e29a4a62be4c760e
53e69db09e709101a4999b462dc3fb05,0.000140690664880748,0.00428896289745298,0,0,5.68559510962311,-0.598342559468268,8.79595850345674,9.28275985718729,2.54640093538741,3.65537432332787,0.000137056276785441,3.65537432332787,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999409,,,,,,,,53e69db09e709101a4999b462dc3fb05
557e8d47b9b4d32be51d77d2ce84c7ec,0.000800673070481942,0.0199378112966455,0,0,4.00791435631894,-0.447859185409557,6.12976956406815,6.52221663369401,2.54813052919014,2.48211850582618,0.000137056276785441,2.48211850582618,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_NK3B31_group;s__,0.9822832,,,,,,,,557e8d47b9b4d32be51d77d2ce84c7ec
5788a144007ae8797da973332ae7b0de,0.00041649394007778,0.0114195312345304,0,0,4.15270622403013,-0.46692121114874,6.6134528247042,7.06717587681594,2.48141500659974,2.79136274551447,0.000137056276785441,2.79136274551447,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009;s__,0.9999289,,,,,,,,5788a144007ae8797da973332ae7b0de
5911a5e546cc001356748d941d59e8c4,3.2366104213994e-05,0.00136570564737282,0,0,6.25438053750021,-0.446329531983368,10.4225343341203,10.8070131918977,2.70938796314776,4.08080036976573,0.000137056276785441,4.08080036976573,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999344,,,,,,,,5911a5e546cc001356748d941d59e8c4
59db770d33de79810f5e6ef445df134f,0.00206397358794057,0.0390398260694779,0.00206390831390837,0.0465829607979632,1.88210259371307,-0.467593104473764,8.22453168726434,8.45223876682132,4.42762313556909,1.79496849100158,0.0644536990219286,1.79496849100158,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__,0.8626457,,,,,,,,59db770d33de79810f5e6ef445df134f
5aa9caf11c9d64948fb8de95a117b665,0.000471583948472023,0.0119593936640588,2.30672105672233e-05,0.000775457527198825,2.86125373955392,-0.422931941623316,6.71078555094703,6.96079490361671,3.02733423809213,2.42842092578449,0.00196888864670557,2.42842092578449,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998568,,,,,,,,5aa9caf11c9d64948fb8de95a117b665
5fae97f7a21e1c46ef8a22078bf1de0e,0.000278795043804988,0.00793453504525726,0,0,5.05445722040545,-0.336298643472551,7.14585034131333,7.54129145886175,2.49507430730325,3.04992520949527,0.000137056276785441,3.04992520949527,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9986528,,,,,,,,5fae97f7a21e1c46ef8a22078bf1de0e
60c136dce2491dc339fdb36bce5ddb90,0.000885712030208222,0.0211986655337559,1.45687645687724e-05,0.000492666371124636,3.21334878895745,-0.563465360722274,5.78561449297856,6.35033798922097,3.15326791354832,1.96948239295964,0.000137056276785441,1.96948239295964,red,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__,0.9999919,,,,,,,,60c136dce2491dc339fdb36bce5ddb90
67491454ee0eddef5d08a885385c6f6a,0.000570514481477972,0.0649403721493733,0.000166326728826729,0.0414529032888408,4.83028142474916,7.30383194232558,-0.747359191996868,-8.00128781276514,3.54622424015689,-2.14045125357254,0.00197273405648325,2.14045125357254,blue,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2;s__,0.9976536,,,,,,,,67491454ee0eddef5d08a885385c6f6a
6783f211a758727aad4b3d7b9ab552e3,1.39840490546994e-05,0.00071739138938983,0,0,7.34253194733326,-0.532079180369449,12.1370795017694,12.5270065434672,2.44759854065908,5.04251414825176,0.000137056276785441,5.04251414825176,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,0.9999799,,,,,,,,6783f211a758727aad4b3d7b9ab552e3
6899b0a1271f00c52a3be3821bbaebb6,0.000153366039332956,0.0047849143660179,0,0,4.99256802596383,-0.70596688269363,8.10089710068303,8.87126490382529,2.6845920323379,3.26895019068146,0.000137056276785441,3.26895019068146,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999968,,,,,,,,6899b0a1271f00c52a3be3821bbaebb6
6e308c0c7193196ca68d2d6ba05b1071,0.000164866053288981,0.0048761864349065,0,0,4.76441398516093,-0.353719183332903,7.72467152810129,8.42132935349563,2.78234826359765,3.05884865703501,0.000137056276785441,3.05884865703501,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999948,,,,,,,,6e308c0c7193196ca68d2d6ba05b1071
6e7df57deb6b7b2b85f9612e5e382e01,0.000191773351314451,0.00566424682194311,0,0,5.41845261074976,-0.394077035437999,8.24014470216519,8.52848175708779,2.54137630089942,3.43979191987613,0.000137056276785441,3.43979191987613,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999300,,,,,,,,6e7df57deb6b7b2b85f9612e5e382e01
72dd8a19404a25d2fddc60ed362c5bf1,0.00485703446933376,0.0960143657459195,0.00525082556332564,0.108519754108131,5.17443328106778,-0.0454854452243101,6.28859706268478,6.49703192754358,3.44091195655702,1.67450631138561,0.113281555960186,1.67450631138561,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,0.9999012,,,,,,,,72dd8a19404a25d2fddc60ed362c5bf1
76825cdefc850828457827d087d3cd82,0.00491806126857403,0.0806720461630127,0.00260902292152298,0.0567972519411443,1.9405411016696,-0.359279144967523,6.70372211880788,6.66711379690594,3.50098971462164,1.75196552717378,0.0779731742460062,1.75196552717378,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9985251,,,,,,,,76825cdefc850828457827d087d3cd82
7896e56acb30114bd13c4e39aae75538,3.35723189556908e-05,0.00138425259747694,0,0,8.46034213374476,0.0323864837940704,13.3853530471573,13.017655320734,2.97973692453127,4.36566602750763,0.000137056276785441,4.36566602750763,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9902200,,,,,,,,7896e56acb30114bd13c4e39aae75538
815043b53aa8bfed7773ed7255607b0e,5.6844919562352e-05,0.00192113026638922,0,0,6.37453004434891,-0.443773856602792,10.9821595112436,11.278917347124,2.74812036677181,4.1207545019567,0.000137056276785441,4.1207545019567,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9996832,,,,,,,,815043b53aa8bfed7773ed7255607b0e
81f8fe037f042dee2266256a0dfa83f5,3.45431402396287e-05,0.00150050084325772,0,0,5.78331340542909,-0.547153692221983,9.84566563044604,9.95950568458695,2.81896808732591,3.63076228494887,0.000137056276785441,3.63076228494887,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,0.9999988,,,,,,,,81f8fe037f042dee2266256a0dfa83f5
846b3e4ccfea5a5874eb76b4edbd37ae,3.24740557990783e-05,0.00133665208635098,0,0,6.47424615419081,-0.325966359495588,11.0898948919062,11.3766440011731,2.54611421605733,4.52534199824858,0.000137056276785441,4.52534199824858,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9997241,,,,,,,,846b3e4ccfea5a5874eb76b4edbd37ae
85a6b3b3c28ee4c0947d503c76ac5521,0.000889217072978673,0.0246081531144855,0.00105380730380727,0.0290343507275164,8.44564317309363,0.167303340572348,10.8099295146075,10.2444047431461,3.53291491915573,2.42955775783158,0.0662773579261915,2.42955775783158,red,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__,0.9999030,,,,,,,,85a6b3b3c28ee4c0947d503c76ac5521
89bdde362e72a174d9b0f80081bfd2e9,0.000139389779232543,0.00406104202410325,0,0,5.96251474878601,-0.526463790519133,8.65213038820084,9.57106860954035,2.65993370709059,3.58259093179344,0.000137056276785441,3.58259093179344,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999606,,,,,,,,89bdde362e72a174d9b0f80081bfd2e9
8f368e79ec5c300692355fae7bf91a0d,0.0015582012762882,0.037144393549272,0.000767288267288292,0.0214482544109056,3.52645311169094,0.0323809378710287,8.03599925962265,7.36159186645596,4.82299526704911,1.46406854660447,0.0507819905968064,1.46406854660447,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__,0.9995784,,,,,,,,8f368e79ec5c300692355fae7bf91a0d
9278c42be75019d60f86d75972f563f9,0.000456361526997655,0.0116160421909305,0,0,3.83558873909094,-0.317080073574116,6.60351127566288,6.67533775200801,2.6398950119899,2.50599864993188,0.000137056276785441,2.50599864993188,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9977433,,,,,,,,9278c42be75019d60f86d75972f563f9
9a655d7ed553f2e830dd0a1afe8740fe,0.000101028042329908,0.00354791667341769,0.00015297202797206,0.00446549523617643,2.54385391255008,-0.540228497952382,9.96138103648367,10.3338669096462,4.66959551509895,2.20802754860252,0.00975060361899759,2.20802754860252,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,0.9999248,,,,,,,,9a655d7ed553f2e830dd0a1afe8740fe
9b7590125e573d5a2d016a067b66a95c,0.00614543638115242,0.074406197742407,0.00235528360528367,0.0518097970153001,1.95911871197911,-0.361405858284648,6.14396928480575,6.25320560464309,3.46127259052761,1.73752297365842,0.0683599136177293,1.73752297365842,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__,0.9999851,,,,,,,,9b7590125e573d5a2d016a067b66a95c
9cf61f4a6505d9285ca8b1bc1d262321,9.25036485228421e-05,0.00271670674770989,0,0,5.45609153535073,-0.51253402277265,9.28632417579274,9.90164901645827,3.02485787267774,3.31711423510979,0.000137056276785441,3.31711423510979,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__,0.9389835,,,,,,,,9cf61f4a6505d9285ca8b1bc1d262321
a0c272516709b4a736735b5bc0cd6fdb,1.54160032524858e-05,0.00060178941271397,0,0,5.95373733080626,-0.547317109051585,11.3507069855982,12.2847418886324,3.51763153221011,3.43099866174864,0.000137056276785441,3.43099866174864,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,0.9814835,,,,,,,,a0c272516709b4a736735b5bc0cd6fdb
a664a7fc75dfeae9f1a510cc4c5f552f,0.000390954736854333,0.0490045191336965,0.000155400155400155,0.0405168871444913,7.572891451051,10.0263358474531,4.84442299008182,-5.52207281858061,2.25611176466282,-2.38035689255317,0.000137056276785441,2.38035689255317,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,0.9990361,,,,,,,,a664a7fc75dfeae9f1a510cc4c5f552f
ad90b83ac31979de74538af91ebd7118,0.000203424610080907,0.00588745041517915,0,0,4.78196477403574,-0.427464940484359,7.50193668672518,7.82773287506588,2.31868256222866,3.40911524498988,0.000137056276785441,3.40911524498988,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999524,,,,,,,,ad90b83ac31979de74538af91ebd7118
b38143478179f0e17cbc7f070c618eea,0.00130775456861753,0.034024759056073,0.00196678321678333,0.0486884415052571,6.3943481895214,-0.162483192692429,9.39390401737916,9.67068358109826,5.37538115982445,1.60594067540157,0.0800785780146337,1.60594067540157,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,0.9999743,,,,,,,,b38143478179f0e17cbc7f070c618eea
b99df4350fb83e9b0d6195d61534f4b9,5.56519954229777e-06,0.00429297138705766,0.000155400155400155,0.0405168871444913,12.6090521740489,14.3874722179398,10.7335751312867,-3.66223921815907,1.37240429377077,-2.715854899466,0.000137056276785441,2.715854899466,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998894,,,,,,,,b99df4350fb83e9b0d6195d61534f4b9
baf63fdf9c1d407cbeb353c1a19c41c7,0.00134379660448376,0.0330589187019983,0.00176160644910654,0.0442998129393359,6.26226300674611,0.118399608367158,7.09856231159821,7.74256963868817,3.83431259759474,1.83620313014977,0.0779731742460062,1.83620313014977,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__,0.9570403,,,,,,,,baf63fdf9c1d407cbeb353c1a19c41c7
bb9814349e4c42d59281f74ed0c181d9,0.00165446596648214,0.0338299264878995,3.52078477078559e-05,0.0010744440558019,3.00598185835706,-0.550680359354665,5.47215364622116,5.84373718998631,2.7943037261792,2.0478941558335,0.00197273405648325,2.0478941558335,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,0.9535555,,,,,,,,bb9814349e4c42d59281f74ed0c181d9
be74caf8bdc7bc92e3e919c534d0a55d,9.08855244467361e-06,0.0044176556723109,0.000155400155400155,0.0405168871444913,14.1871021000446,15.8903240914268,12.3448384553109,-3.57245704222931,1.35250823296524,-2.72615271342234,0.000137056276785441,2.72615271342234,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9997162,,,,,,,,be74caf8bdc7bc92e3e919c534d0a55d
c05ee9336e6a0715ce0dba3cd715cf02,6.90259075944027e-05,0.00273661510392977,0,0,8.96446438102211,0.730233831763989,12.8278397857193,12.2025897466224,3.36641057157674,3.72695873115506,0.000137056276785441,3.72695873115506,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998203,,,,,,,,c05ee9336e6a0715ce0dba3cd715cf02
c1086c2cffb0b78359527fbcae907a70,0.0003166347764424,0.00896299603559171,0,0,3.79712987418159,-0.474030458984199,6.6448413377644,7.12483122826668,3.0619934493573,2.34310174836007,0.00196888864670557,2.34310174836007,red,d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales;s__,0.9989940,,,,,,,,c1086c2cffb0b78359527fbcae907a70
c446777557c970d92156220f4a84f837,0.000187688957662807,0.00566468884203002,0,0,4.85215970317481,-0.477250153171685,8.39899372141978,8.52254019455101,2.98029684901633,2.96513115819329,0.000137056276785441,2.96513115819329,red,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__,0.9999578,,,,,,,,c446777557c970d92156220f4a84f837
d01bd2e0d4c19e4cadc0606ccadc171e,0.00398832331654742,0.0676150672580654,0.00233585858585864,0.0516151966438708,1.80532108764877,-0.602231788117527,6.34978797424421,6.55287696020436,3.58576624586886,1.66360099961274,0.0701759600503195,1.66360099961274,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__,0.9999928,,,,,,,,d01bd2e0d4c19e4cadc0606ccadc171e
d28ee9415d79ee1869efdb1954c90f6b,9.86117639997538e-06,0.00449226916164152,0.000155400155400155,0.0405168871444913,12.5463577988401,14.2165785447006,10.6476757009642,-3.60705859838933,1.32071100128036,-2.92778416981459,0.000137056276785441,2.92778416981459,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9997483,,,,,,,,d28ee9415d79ee1869efdb1954c90f6b
d7a2355d38160633218c4917756b82bb,0.000283584224042391,0.00769579479402637,0,0,4.26113225308248,-0.687505536230525,6.12799966591764,7.17403604370151,2.88686663529772,2.49565732428744,0.000137056276785441,2.49565732428744,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__,0.8044855,,,,,,,,d7a2355d38160633218c4917756b82bb
e7fd53757ac8f5b6c3672246a32abc85,3.23935473777251e-05,0.00125919604122526,0,0,8.09975747011523,-0.38580037622161,12.7216728692705,13.1638870423572,2.54054572918113,5.43203069331613,0.000137056276785441,5.43203069331613,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998233,,,,,,,,e7fd53757ac8f5b6c3672246a32abc85
e8473820d7b9c7d808ea6e935994460a,4.63886011483443e-05,0.00178793546345643,0,0,6.92133809461689,-0.504955867622915,9.73668248275338,10.203422403065,2.51438756196344,4.14853277965734,0.000137056276785441,4.14853277965734,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9994803,,,,,,,,e8473820d7b9c7d808ea6e935994460a
e980ffb938521d43cc4fcbc465881afb,0.00101675309852945,0.0643261999478396,0.00236256798756799,0.136895027730597,1.36208097584228,9.27516525675141,-1.34613309711362,-10.4233374555055,3.7165498136699,-2.5054792301265,0.0487337140278052,2.5054792301265,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,0.9231970,,,,,,,,e980ffb938521d43cc4fcbc465881afb
eb66c8ec9cd72642675bc1174f506b4b,0.000169508492842687,0.00541806582253406,0,0,6.03273032074177,0.0757266639147911,8.01082563854318,8.15909800611957,2.68859829082555,2.86711683972521,0.000137056276785441,2.86711683972521,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999587,,,,,,,,eb66c8ec9cd72642675bc1174f506b4b
ec38ab6904d5f39a40fdf0b360bb03a2,0.000716729515886239,0.0191628683906263,0.000151757964258077,0.00509853563961918,5.03098763642373,0.00542796741816609,7.30419599820893,7.6340316252065,3.66404605460728,1.90407037463049,0.0194951667882422,1.90407037463049,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,0.9999809,,,,,,,,ec38ab6904d5f39a40fdf0b360bb03a2
